"We therefore investigated the efficacy of famotidine, a well-tolerated histamine H(2)-receptor antagonist, in the prevention of peptic ulcers and erosive @Disease$ in patients receiving low-dose @Chemical$ for vascular protection."	0
"Omeprazole appears to be very effective in reducing both acute @Disease$ and upper GI bleeding in the high-risk patient taking low-dose @Chemical$, but data with other anti-ulcer agents are lacking (misoprostol) or inconsistent (ranitidine) at present."	0
OBJECTIVE: We examined the association of a TGFbeta1 genetic polymorphism with aspirin-intolerant chronic urticaria (AICU) and @Chemical$-tolerant chronic @Disease$ (ATCU) in a Korean population.	0
Cases were patients with @Disease$ (CAD) and documented history of aspirin hypersensitivity who underwent rapid successful oral desensitization to @Chemical$.	0
This paper reviews recent clinical evidence that suggests that @Chemical$ prophylaxis against cardiac and cerebral vascular ischemia is associated with significant @Disease$.	1
We aimed to determine urinary metabolites of both histamine and leukotrienes (@Chemical$) in patients affected by chronic @Disease$ (CU).	0
"CONCLUSION: Advanced age, atherosclerosis, male gender and NSAID administration (particularly @Chemical$) are the major risk factors of upper GI @Disease$ in patients with gastric and/or duodenal ulcer."	1
@Chemical$ sensitivity and severity of asthma: evidence for irreversible @Disease$ in patients with severe or difficult-to-treat asthma.	0
"On epithelial and glandular cells, expression of cysLT 2 significantly exceeded that of cysLT 1 in both the patients with @Disease$ and the controls ( P &lt; or = .004), although there was no significant difference in the expression of either receptor in the patients with rhinosinusitis (@Chemical$-sensitive or aspirin-tolerant) and the controls."	0
"The present study, carried out on female rats, evaluates the effects of P. halepensis @Chemical$ (EOP) on aspirin (A)-induced @Disease$."	0
CONCLUSIONS: Our results point to a deficient @Chemical$(2) production under proinflammatory conditions in @Disease$tic airways.	0
This study evaluated the association of BMI and @Disease$ in patients with aspirin-tolerant asthma (ATA) and @Chemical$-intolerant asthma (AIA).	0
"In the gastric body, @Chemical$ was a non-significant, and HP @Disease$ a significant, aggressive factor."	0
We conclude that melatonin and its precursor tryptophan given orally significantly reduce @Disease$ induced by @Chemical$ possibly due to (a) direct gastroprotective action of exogenous melatonin or that generated from tryptophan and (b) gastrin released from the gastric mucosa by melatonin or tryptophan.	1
BACKGROUND: @Disease$ to @Chemical$ (ASA) constitutes a serious problem for subjects with coronary artery disease.	1
@Chemical$ desensitization in a patient with aspirin sensitivity and chronic @Disease$.	0
"Our study also highlights that the use of aspirin for primary prevention of cancer was found to cause higher rates of bleeding (any @Disease$, major bleeding, and GI bleeding) compared to placebo or no @Chemical$ at the longest follow-up period with no significant benefit in cancer primary prevention."	0
The two frequent clinical presentations of @Chemical$ hypersensitivity are: aspirin-induced bronchial asthma/rhinosinusitis (AIA/R) and aspirin-induced urticaria/@Disease$ (AIU).	0
"The big idea: the coxib crisis @Chemical$, aspirin and @Disease$ risk revisited."	0
@Chemical$-exacerbated respiratory disease (@Disease$) is a respiratory disease             characterized by acute bronchial responses upon the administration of non-steroidal             anti-inflammatory drugs (NSAIDs) and the immune response by mast cells is regarded             as one of the noteworthy causes of AERD pathogenesis.	0
"Although co-therapy with a PPI and the eradication of H. pylori substantially reduce the risk of recurrent @Disease$ bleeding with aspirin, the replacement of aspirin by @Chemical$ cannot be recommended to patients with a high gastrointestinal risk."	0
Aspirin desensitization in @Chemical$-exacerbated @Disease$: New insights into the molecular mechanisms.	1
"Data Sources: We searched PubMed, Embase, CENTRAL, and ClinicalTrials.gov from inception to May 28, 2018, with the terms novel oral anticoagulants, non-vitamin K antagonist oral anticoagulants, direct oral anticoagulants, dabigatran, rivaroxaban, apixaban, edoxaban, warfarin, Coumadin, vitamin K antagonist, aspirin, @Chemical$, or ASA, and major bleeding, fatal @Disease$, or intracranial hemorrhage."	0
"The values of @Disease$s of MPs in descending order were as follows: gefarnate, hydrotalcite &gt; teprenone &gt; sucralfate oral suspension &gt; @Chemical$ and sodium gualenate granules &gt; rebamipide &gt; sucralfate chewable tablets."	0
OBJECTIVE: To investigate the feasibility of periodontal mechanical therapy for chronic @Disease$ and coronary heart disease patients with low dose of @Chemical$.	0
The study included patients at high risk of @Disease$ who were regularly taking antiplatelet agents (e. g. thienopyridine derivatives and @Chemical$).	0
"METHODS: Subjects 18 years or older with osteoarthritis, without gastroduodenal ulcer or erosive @Disease$ at baseline endoscopy, and a cardiovascular indication for prophylaxis low-dose (81 or 325 mg) aspirin were prescribed open-label @Chemical$ and blindly randomized to celecoxib 200 mg/day or naproxen 500 mg twice daily plus lansoprazole 30 mg once daily."	0
"RESULTS: The age, BMI, hospital stay, @Chemical$ classification, morbidity of CHD and @Disease$, FIB value, and the time of resuming normal activities of patients taking acetylsalicylic acid were higher (p &lt; 0.05)."	0
We also did not observe an increased rate of @Disease$ in the case of a short interval between last @Chemical$ (less than 24 hours) or aspirin (less than five days) doses and delivery.	0
Further studies evaluating the gastrointestinal risk of immediate @Chemical$ use in AMI with acute @Disease$ are required.	0
"Considering the patient's previous history of GI disorders prior to initiation of treatment and Hp(+) serology, it appears that decreasing risk of symptomatic or complicated gastro-duodenal @Disease$ was higher in treatment with @Chemical$ in patients who did not have a previous history of ulcer, whatever their Hp status."	0
@Chemical$-induced @Disease$ of the tongue.	1
"Adjusted relative risk (RR) associated with different factors, and the interaction between NSAID/@Chemical$ and H. pylori @Disease$ was estimated by logistic regression analysis."	0
AIMS: Low-dose @Chemical$ (LDA) and non-steroidal-anti-inflammatory drugs (NSAIDs) both increase the risk of @Disease$ (UGIEs).	1
@Chemical$ therapy has been shown to reduce morbidity and mortality in patients with @Disease$.	0
"RESULTS: Among the patients with @Disease$, polymorphism at -1082A/G was significantly associated with the phenotype of @Chemical$-intolerant asthma, AIA (P = 0.007, P(c) = 0.021)."	0
"In conclusion, high-dose fish oil is safe in combination with aspirin and @Chemical$ and does not increase the risk of @Disease$ compared with that seen with aspirin and clopidogrel alone."	0
"METHODS: Using gas chromatography/mass spectrometry, we determined plasma and urinary concentrations of 9alpha,@Chemical$(2) at baseline in 131 stable @Disease$tic patients, 65 of whom had AIA and 66 of whom had ATA."	0
"Dual antiplatelet therapy consisting of low-dose @Chemical$ (LDA) and other antiplatelet medications is recommended in patients with coronary heart disease, but it may increase the risk of esophageal lesion and @Disease$."	0
Introduction: Risks of low-dose @Chemical$-associated upper and lower gastrointestinal bleeds (UGIB/LGIB) may vary by severity and presence of @Disease$ (CVD).	0
"In the presence of sufficient amounts of gastric acid, H. pylori infection and aspirin could synergistically damage gastric mucosal integrity, while in the absence of sufficient amounts of gastric acid, the synergistic effect could be completely counteracted and the @Disease$ could even suppress the @Chemical$-induced gastropathy."	0
"The incidence of @Disease$ was lowest in patients on dabigatran (0.32%/y) compared with those on @Chemical$ (0.90%/y), aspirin (0.80%/y), and no therapy (0.53%/y)."	0
"CONCLUSIONS: Based on this experience, we recommend the use of peri-operative gastric protection with ranitidine when @Chemical$ is used for thromboprophylaxis in hip and knee @Disease$."	0
Prominent role of IFN-gamma in patients with @Chemical$-exacerbated @Disease$.	0
"@Disease$ Following Percutaneous Computed Tomography-Guided Lung Biopsy: Retrospective Review of Risk Factors, Including @Chemical$ Usage."	0
Management of patients with non@Chemical$-exacerbated @Disease$ aspirin hypersensitivity reactions.	0
"In some @Disease$tic individuals, @Chemical$ and other nonsteroidal anti-inflammatory drugs (NSAIDs) that inhibit cyclooxygen-ase 1 (COX-1) exacerbate the condition."	0
The aim of this work was to determine the presence of galectin-10 in nasal lavage fluid (NLF) of patients with aspirin-sensitive @Disease$ (ASRD) before and after challenge with @Chemical$ (aspirin) by ELISA.	0
"A prior history of @Disease$ was predictive of @Chemical$-related UGS (OR: 17.60; CI 95%: 11.52-26.88) whereas neither, gender nor aspirin dosage (ranging from 75 and 325 mg) predicted the occurrence of UGS."	0
"CONCLUSIONS: NSAID, low-dose @Chemical$ use, and H. pylori infection are three independent risk factors for the development of PUB, but there were differences in the interaction effect between low-dose ASA (no interaction) or NSAID (addition) use and H. pylori @Disease$, which may have implications for clinical practice in prevention strategies."	0
"Furthermore, a recent study suggested that the administration of low-dose aspirin plus high-dose @Chemical$ (a potent PPI) was associated with fewer episodes of UGI @Disease$ than clopidogrel alone in patients with a history of recent UGI haemorrhage."	0
"There were significantly more patients who suffered GI adverse events, principally abdominal pain, dyspepsia, nausea and @Disease$, with aspirin (18.5%) than with ibuprofen (11.5%), but the difference between @Chemical$ and paracetamol (13.1%) was not significant."	0
"@Chemical$ desensitization, Leukotriene-modifying agents, biologic agents, management of asthma, chronic rhinosinusitis, and @Disease$ are recommended as treatment modalities."	0
"CONCLUSIONS: Low-dose @Chemical$ use could reduce the incidences of total cardiovascular events, stroke, nonfatal stroke and transient @Disease$ attack but increase the risk of bleeding, the incidence of nonfatal myocardial infarction, death from cardiovascular causes and death from any cause was not affected by low-dose aspirin use."	0
Heat shock protein 70 gene polymorphisms in Japanese patients with @Chemical$-exacerbated @Disease$.	0
"Of the three ophthalmological studies highlighting the adverse affects of @Chemical$ association with @Disease$, all suggested an exacerbation of AMD without statistical significance and broad confidence bands."	0
"Dual antiplatelet therapy (DAPT) with acetylsalicylic acid and a P2Y12 inhibitor (@Chemical$, ticagrelor, or prasugrel) reduces thrombotic events in patients with acute coronary syndrome (ACS), but it is also associated with an increased risk of @Disease$ complications."	0
"Data Sources: We searched PubMed, Embase, CENTRAL, and ClinicalTrials.gov from inception to May 28, 2018, with the terms novel oral anticoagulants, non-vitamin K antagonist oral anticoagulants, direct oral anticoagulants, dabigatran, rivaroxaban, apixaban, edoxaban, warfarin, Coumadin, vitamin K antagonist, aspirin, acetylsalicylic acid, or @Chemical$, and major bleeding, fatal @Disease$, or intracranial hemorrhage."	0
"METHODS: We retrospectively analyzed 300 outpatients with @Disease$ cerebrovascular disease: 150 had been receiving @Chemical$ treatment for &gt;1 year (patients), and 150 controls had not previously received aspirin."	0
"Patients with history of GI ulcer/@Disease$ were much more likely to be co-prescribed @Chemical$ than those who had no history of GI disorders (OR, 26.5)."	0
"Individuals with two single nucleotide polymorphisms (SNPs) of cyclooxygenase-1 (COX-1), A-842G and C50T, exhibit increased sensitivity to aspirin and lower @Chemical$ synthesis capacity but the polymorphism lacked statistical significance in relation to an association with bleeding peptic @Disease$."	0
"We concluded that in the absence of a suggestive clinical history, only a small proportion of patients with @Disease$ are likely to be sensitive to @Chemical$."	0
"The pathogenesis of aspirin-exacerbated respiratory disease (@Disease$) is thought to be based on, mainly, overproduction of eicosanoid @Chemical$ mediators and on defective anti-inflammatory regulators."	0
"The risk increased when ASA was combined with clopidogrel, compared with aspirin alone (OR, 1.86; 95% CI, 1.49-2.31), anticoagulants vs low doses of @Chemical$ alone (OR, 1.93; 95% CI, 1.42-2.61), or in studies that included patients with a history of GI @Disease$ or of longer duration."	0
"However, no information is available for NSAID-induced urticarial/angioedema (@Chemical$), despite it being the most frequent clinical entity induced by NSAID @Disease$."	0
"Unless @Chemical$ use is stopped, these @Disease$ remain incurable and dangerous."	0
"Despite reports in the literature, there does not appear to he cross-reactions between food coloring, hydrocortisone succinate and @Chemical$ in individuals with aspirin exacerbated @Disease$."	0
"We describe the most common clinical presentations of aspirin hypersensitivity, i.e. aspirin-induced asthma, @Disease$ and @Chemical$-induced urticaria."	0
"Ninety-four respondents (66.2%) considered that patients taking low-dose @Chemical$ were at increased risk for excessive peri-operative @Disease$ or were indetermined (8.6%), and 73 (51.4%) reported having personal experience of such problems."	1
Three @Chemical$ reactors reported the onset of spontaneous recurrent @Disease$ 1 to 3 years after the challenge tests.	0
There were more patients with @Disease$ on DAPT than @Chemical$ therapy and half of these patients with this complication needed pocket revision for evacuation.	0
"Factors associated with an increased risk of aspirin-related upper GI complications are still being elucidated but most importantly include a prior history of @Disease$ or GI bleeding, @Chemical$ dose, and concomitant use with an NSAID, anticoagulant, or additional antiplatelet drug."	0
PURPOSE: To evaluate the risk for serious bleeding with regular @Chemical$ use in @Disease$ (CVD) primary prevention.	0
BACKGROUND: We have previously demonstrated that aspirin triggers specific generation of 15-hydroxyeicosateraenoic acid (15-HETE) from nasal polyp epithelial cells and peripheral blood leukocytes (PBL) from @Chemical$-sensitive (AS) but not aspirin-tolerant (AT) patients with @Disease$.	0
Age when asthma was developed (A+ASA groups)--45.5; the duration of @Disease$ was 11 +/- 9 years. 58% of patients had polypectomy/ethmoidectomy (PP--45%; A--60%; @Chemical$--80%).	0
This study was undertaken to define the role that apoptosis may play in inducing cellular injury and @Disease$ in gastric mucosa exposed to @Chemical$.	0
"In addition, respiratory reactions sustained by 50 consecutive patients with @Disease$ during 2004 were recorded, analyzed, and compared with the @Chemical$/placebo-treated patients to determine whether there were any differences."	0
"@Chemical$, however, carries an increased risk for gastrointestinal (@Disease$) injury (e.g., ulceration) and its complications (e.g., hemorrhage), which may be caused by its antiplatelet and gastric mucosal effects."	1
"The ORs for bladder @Disease$ were 1.21 (95% CI: 0.87-1.68) for regular use of @Chemical$, 0.72 (95% CI: 0.54-0.97) for use of any CCBs, and 1.32 (95% CI: 0.87-1.99) for use of any statins."	0
This condition has been designated as @Chemical$-Exacerbated @Disease$ (AECD).	1
"HPR was defined as on-@Chemical$ P2Y12 platelet reaction units &gt;208 as measured by the VerifyNow assay; target vessel failure (TVF) was defined as the composite of all-cause death, myocardial infarction, or @Disease$-driven target vessel revascularization."	0
Patients treated with @Chemical$ preoperatively were significantly more likely to suffer @Disease$ events (5.7% vs.	0
"Safety of @Chemical$, a specific cyclooxygenase-2 inhibitor, in asthmatic patients with aspirin-exacerbated @Disease$."	0
@Disease$ after cutaneous surgery occurring in the setting of @Chemical$ therapy or thrombocytopenia: a presentation of six cases.	0
"The study objective was to identify the prevalence of @Disease$, inhalant allergy and @Chemical$ sensitivity in CRS patients referred to secondary care and establish any differences between CRS phenotypes."	0
This study investigated the association between serum albumin level and @Disease$ events in this population.Methods and Results:We enrolled 438 consecutive patients who were prescribed dual APT (@Chemical$; aspirin and thienopyridine) beyond 1 month after successful PCI without adverse events.	0
We sought to compare how a single pill of non-enteric coated aspirin (325-mg) affects human platelets in patients with @Disease$ dependent on @Chemical$ use.	0
"CONCLUSIONS: CIU with aspirin sensitivity is characterized by the eicosanoid alterations, which are similar to those present in @Chemical$-induced @Disease$."	1
"We examined whether mother's use of @Chemical$, aspirin or ibuprofen in pregnancy is associated with increased risk of @Disease$ (CP) in the child."	0
"Conventionally, @Disease$ include @Chemical$-exacerbated respiratory disease (AERD), ASA-induced urticaria, and anaphylaxis."	0
"Concomitant therapy with acetaminophen (@Chemical$) and low-dose aspirin is often used in clinical settings; however, it is unclear whether this combination is involved in the progression of @Disease$ (CKD)."	0
"The SNPs and haplotypes were not associated with risk of @Disease$ development, but were significantly associated with @Chemical$ intolerance."	0
"According to APS standard of care, patients were treated with aspirin and/or low-molecular weight heparin (@Chemical$) at prophylactic (pure obstetric @Disease$) or therapeutic doses (history of thrombosis)."	0
The features described here suggest the importance of the Eosinophils and CD 4 +/- Lymphocytes in @Disease$tic response of allergic asthmatic patients as well as in @Chemical$ sensitivity asthmatic patients.	0
"OBJECTIVES: Leukotriene receptor antagonists (LTRA), such as montelukast, have been used as a first-line treatment for patients with @Chemical$-intolerant asthma (@Disease$)."	0
Similar Efficacy of Proton-Pump Inhibitors vs H2-Receptor Antagonists in Reducing Risk of @Disease$ or Ulcers in High-Risk Users of Low-Dose @Chemical$.	0
[The characteristics and treatment in patients with @Disease$ relevant to long term oral use of @Chemical$].	0
"I've taken @Chemical$ for years to prevent heart attack, and now I've developed an @Disease$."	0
"Our aim was to investigate prophylaxis effects of famotidine, one of the representative histamine-2 receptor antagonists (H2RA), on @Disease$ induced by dual therapy with low-dose @Chemical$ and clopidogrel in relation to Helicobacter pylori (H. pylori) infection and CYP2C19 genotypes."	1
"OBJECTIVE: Aspirin exacerbated respiratory disease (AERD) is comprised of aspirin/acetylsalicylic acid (@Chemical$) sensitivity, @Disease$, and nasal polyposis."	0
"In patients requiring @Chemical$ therapy, the addition of dual antiplatelet therapy is associated with an approximately 7% major @Disease$ risk."	0
"SA has a cytoprotective action against N@Chemical$ID-induced gastric lesions, and this action is not mediated by endogenous AD but may be functionally associated with inhibition of the @Disease$ response."	0
"ASA aggravates @Disease$ damage via enhancement of @Chemical$ and cytokine generation and suppression of SOD and GPx, and these effects are counteracted by NO released from NO-ASA."	0
INTRODUCTION: The aim of this study was to assess the efficacy of @Chemical$- antagonists in aspirin-intolerant @Disease$ (AIA).	0
"The risk of bleeding, adjusted for age, gender, Helicobacter (H) pylori @Disease$, and gastroprotective drug use were 7.87 (CI 4.90-12.60) in acute users and 3.97 (95% CI 2.27-6.96) in chronic users of NSAIDs and/or @Chemical$."	0
Systemic corticosteroid therapy does not completely suppress lifelong @Chemical$-@Disease$.	0
"CONCLUSION: @Chemical$ at a daily dose of &gt;=100 mg for prevention of preeclampsia that is initiated at &lt;=16 weeks of gestation, rather than &gt;16 weeks, may decrease the risk of @Disease$ or antepartum hemorrhage."	0
BACKGROUND AND PURPOSE: Apixaban reduces @Disease$ with comparable bleeding risks when compared with @Chemical$ in patients with atrial fibrillation who are unsuitable for vitamin k antagonist therapy.	0
Importance: A decision to initiate @Chemical$ therapy for primary prevention of @Disease$ (CVD) requires consideration of both treatment benefits and harms.	0
Helicobacter pylori and low-dose @Chemical$ @Disease$ risk: A meta-analysis.	1
"We describe the case of a 64-year-old patient with glucose-6-phosphate dehydrogenase deficiency who was referred to our hospital because of an acute inferior myocardial infarction.Given the possible risk of acute haemolytic anaemia, aspirin was not given in the acute phase, and the patient was successfully treated by balloon angioplasty of the right coronary artery.After functional and genetic testing showing the presence of the Mediterranean mutation, known to be a class II variant, the patient received oral daily @Chemical$ (100 mg) under strict monitoring in order to promptly detect any sign of @Disease$."	0
"Mild @Disease$ occurred in 3 patients, and 2 of these occurred at higher starting doses of @Chemical$."	0
"Fifteen patients were off therapy; 10 (8%) patients stopped because of @Disease$ and/or gastrointestinal symptoms, whereas 4 patients were switched to other antiplatelet agents by their primary care physician as a matter of choice rather than @Chemical$-dipyridamole side effects."	0
"OBJECTIVES/HYPOTHESIS: To demonstrate that quality-of-life outcomes after endoscopic sinus surgery are not compromised in patients with Samter's triad (asthma, @Disease$, aspirin sensitivity) when compared to patients with eosinophilic chronic rhinosinusitis with nasal polyposis (eCRSwP) who are not @Chemical$ sensitive."	0
Randomized controlled trials comparing PPIs and H2RAs for prevention of @Disease$ associated with low-dose @Chemical$ (LDA) were collected.	1
"CONCLUSION: Using simple serum measurement of H. pylori antibody and pepsinogen concentrations, an extremely high-risk group for @Chemical$-induced @Disease$ could be extracted, and these patients should become a therapeutic target for prevention of LDA-induced gastropathy."	1
"Comparison between the warm needling group and Omeprazole group showed that the UI, both serum and @Disease$ activity, and serum MDA level of the former group were evidently higher than those of the @Chemical$ group (P&lt;0. 05), but gastric mucosal MDA level of the warm needling group was apparently lower than that of the Omeprazole group (P&lt;0.05)."	0
"Established risk factors for GI ulcer development include advanced age, history of ulcer or @Disease$ bleed, concomitant use of corticosteroids or anticoagulants, high-dose @Chemical$/NSAID therapy, and possibly concomitant Helicobacter pylori infection."	0
Lansoprazole for the prevention of recurrences of @Disease$ complications from long-term low-dose @Chemical$.	1
RATIONALE: @Chemical$-induced asthma (@Disease$) is a distinct clinical syndrome that affects up to 10% of adults with asthma.	0
In subjects with aspirin @Disease$ disruption of synthesis of prostaglandin E2 (@Chemical$) and overproduction of cysteinyl leukotrienes (Cys-LT) seem to be crucial in the pathogenesis of bronchial symptoms.	0
Reduced platelet reactivity to @Chemical$ can predict postoperative @Disease$ in CABG patients on dual antiplatelet therapy.	0
"Hypersensitivity to acetylsalicylic acid (@Chemical$) is characterized by the co-occurrence of symptoms so-called aspirin triad, which include @Disease$, chronic rhinitis and sinusitis and the nasal mucosa polyps."	0
Aspirin has been the cornerstone of therapy for the secondary prevention treatment of patients with @Disease$ since landmark trials were completed in the late 1970s and early 1980s that demonstrated the efficacy of @Chemical$ for reducing the risk of ischemic events.	0
"METHODS: Subjects 18 years or older with osteoarthritis, without gastroduodenal @Disease$ or erosive esophagitis at baseline endoscopy, and a cardiovascular indication for prophylaxis low-dose (81 or 325 mg) aspirin were prescribed open-label aspirin and blindly randomized to @Chemical$ 200 mg/day or naproxen 500 mg twice daily plus lansoprazole 30 mg once daily."	0
"TAPT and DAPT had similar rates of bleeding, but @Chemical$ had significantly higher rates of @Disease$, palpitation, rash and gastrointestinal side-effects."	1
"@Chemical$, a macrolide-derived immunosuppressant, is used for immunosuppression in organ transplantation and also for allergic diseases such as @Disease$."	0
"CONCLUSION: Among elderly patients receiving cardiovascular protection with ASA and pain control with anti-inflammatory drugs, @Chemical$ may be safer with regards to GI toxicity than @Disease$."	0
"There were no statistically significant differences between the @Chemical$ and control groups in severe haemorrhage (6 5 versus 5 6 per cent respectively; odds ratio (OR) 1 18, 95 per cent c.i. 0 38 to 3 62), intraoperative transfusion (23 4 versus 23 7 per cent; OR 0 98, 0 51 to 1 87), overall @Disease$ (10 2 versus 12 0 per cent; OR 0 83, 0 35 to 1 94), CCI score (24 versus 28; P = 0 520), major complications (23 1 versus 13 9 per cent; OR 1 82, 0 92 to 3 79) and 90-day mortality (5 6 versus 4 6 per cent; OR 1 21, 0 36 to 4 09)."	0
"STUDY DESIGN: The OPT-BIRISK trial is a multicenter, double-blinded, placebo-controlled randomized study designed to test the superiority of extended antiplatelet therapy with clopidogrel monotherapy compared with aspirin and @Chemical$ for reduction of bleeding events in ACS patients with both high @Disease$ and high ischemic risks (bi-risk)."	0
"OBJECTIVES: To evaluate if esomeprazole prevents recurrent peptic ulcer in adult patients with a history of peptic @Disease$ receiving low-dose acetylsalicylic acid (ASA, @Chemical$) for cardiovascular protection in East Asia."	0
"This theory, which is now generally accepted, states that @Disease$ attacks precipitated by @Chemical$ and other NSAIDs have no allergic background; instead, they occur due to the inhibition of cyclooxygenase-1 in sensitive patients."	1
"Although it is still controversial whether @Chemical$ modifiers are more effective in patients with AIA compared with other types of asthma, because LT plays an important role in the pathogenesis of @Disease$, leukotriene modifiers are the preferred medication for the long-term control of AIA."	0
"METHODS: Thirty genome-wide expression microarrays were used to compare nasal polyp tissue from patients with chronic rhinosinusitis alone (CRS, n = 10) or chronic rhino@Disease$ and a history of aspirin-sensitive asthma (@Chemical$, n = 10) to normal sinonasal mucosa from patients who underwent surgery for non-sinus related conditions (controls, n = 10)."	0
"Both @Chemical$/aspirin and celecoxib/aspirin groups demonstrated a higher incidence of gastric and duodenal @Disease$s vs. placebo/aspirin (8%; RR: 3.7, 95% CI: 1.8-7.6 and RR: 2.6, 95% CI: 1.2-5.8, respectively)."	1
@Disease$ to @Chemical$ is a common indication to desensitization in a daily practice.	1
"METHODS: Therefore, nasal polypous tissue specimens of patients suffering from chronic nasal polypous sinusitis (NP), intrinsic asthma (ATA), @Chemical$-intolerance (AINA), and aspirin-triad (@Disease$) were investigated."	0
"BACKGROUND: The aim of this study was to evaluate whether an intraoperative bronchospasm is more frequent in sinus surgery than in non-sinus surgery, whether its appearance after application of a non-steroidal anti-inflammatory drug (NSAID) is an indicator of an aspirin @Disease$, and whether its appearance can be interpreted as an @Chemical$ provocation test."	0
"Incidences of poor bleeding control during the procedure and @Disease$ after the procedure were 7.7% (1/13) and 15.4% (2/13) of patients, respectively, in the @Chemical$-interrupted group, and 3.2% (1/31) and 16.1% (5/31) of patients, respectively, in the LDA-continued group."	0
There were more patients with @Disease$ on @Chemical$ than warfarin therapy and half of these patients with this complication needed pocket revision for evacuation.	0
"BACKGROUND: @Chemical$-induced @Disease$ (CRS) is a severe progressive persistent disease, usually associated with nasal polyps (NPs)."	1
"Comparative tolerability of paracetamol, @Chemical$ and ibuprofen for short-term @Disease$ in patients with musculoskeletal conditions: results in 4291 patients."	0
"The studies report conflicting findings about the effect of H. pylori infection on NSAID-related @Disease$s, and proton-pump inhibitors (PPIs) seem to be superior to eradication only to prevent recurrent ulcer bleeding with @Chemical$."	0
@Chemical$ ingestion is associated with a lower small-intestinal @Disease$ than other NSAID.	0
"CONCLUSION: In @Disease$ patients treated with E-ZES, TAPT with @Chemical$ did not add any significant benefit in terms of NIH suppression or MACE reduction."	0
"However, treatment with steroids and an LTRAs may inhibit @Disease$ attacks induced by @Chemical$."	0
We evaluated the frequency of @Chemical$ resistance and its correlation with clinical and biochemical parameters among patients with @Disease$ (NS).	0
Aspirin's ability to induce @Disease$ in rats is dependent on bile and can be reversed if pre-associated with @Chemical$.	0
"RESULTS: The final analysis included 1470 study participants: 221 controls, 553 CRS without nasal polyps (CRSsNPs), 651 @Chemical$ with nasal polyps (CRSwNPs) and 45 @Disease$ (AFRS)."	0
Multivariable logistic regression models tested associations between baseline characteristics and @Chemical$ discontinuation and @Disease$.	0
"METHODS: We compared aspirin and warfarin for HF events (hospitalization, @Disease$, or both) in the 2,305 patients enrolled in the @Chemical$ (Warfarin versus Aspirin in Reduced Cardiac Ejection Fraction) trial (98.6% on ACE inhibitor or ARB treatment), using conventional Cox models for time to first event (489 events)."	0
Low-dose @Chemical$-induced gastroduodenal mucosal injury in Japanese patients with @Disease$.	0
"Twelve cases of Reye's syndrome are presented with different degrees of encephalopathy, @Disease$ and hypoglycemia; associated to acetyl salicylic acid (@Chemical$) ingestion."	1
Nasal instillation or ingestion of @Chemical$ induces a nasal reaction in most aspirin-sensitive patients with @Disease$.	0
"The importance of @Chemical$, catheterization accuracy, and catheter design in external @Disease$-related hemorrhage: a multicenter study of 1002 procedures."	0
This article updates data on the genetic mechanisms that govern AERD and AIU and summarizes recent findings on the molecular genetic mechanism of @Chemical$ @Disease$.	1
"OBJECTIVE: The purpose of this study is to demonstrate that celecoxib, a specific inhibitor of COX-2, does not cause @Disease$tic attacks in patients with @Chemical$ and/or other nonsteroidal anti-inflammatory drug-induced asthma."	0
"BACKGROUND: Although it is well known that aspirin causes @Disease$ and that aspirin-induced gastroduodenal mucosal injury is often asymptomatic, the prevalence and independent factors for gastroduodenal mucosal injury have not been clarified in asymptomatic patients taking low-dose @Chemical$ and gastroprotective agents."	0
"Key Messages: This double-blind, placebo-controlled study found that LG may be useful in reducing @Chemical$-induced small bowel injuries and in mitigating @Disease$."	0
METHODS: Seventy-four patients with @Disease$ and a history of sensitivity to @Chemical$ and NSAIDs underwent placebo-controlled oral aspirin challenge tests.	0
"BACKGROUND: Aspirin therapy is widely accepted for patients with documented cardiovascular disease, but there is a growing trend among healthy individuals to use @Chemical$ as primary prevention for both @Disease$ and cancer."	0
"For average-risk individuals aged 50-65 years taking @Chemical$ for 10 years, there would be a relative reduction of between 7% (women) and 9% (men) in the number of cancer, myocardial infarction or @Disease$ events over a 15-year period and an overall 4% relative reduction in all deaths over a 20-year period."	0
"Age, male gender, Helicobacter pylori (H. pylori)infection, diabetes, @Disease$ (CKD), cirrhosis, history of uncomplicated peptic ulcer disease (PUD), and use of NSAIDs, COX-2 inhibitors, steroids, and @Chemical$ were independent risk factors for UGIB among aspirin users."	0
We report a rare case of a 79-year-old male treated with clopidogrel and @Chemical$ after coronary angioplasty and stenting to treat @Disease$.	0
Usefulness of anti-ulcer drugs for the prevention and treatment of peptic @Disease$s induced by low doses of @Chemical$.	1
Finally one recent retrospective cohort study revealed similar @Disease$ rates between ASA-treated and non-@Chemical$-treated patients but increased cardiac complication rates in the ASA group.	0
"BACKGROUND: The effect of aspirin on the release of key arachidonic acid metabolites in activated eosinophils from subjects with @Chemical$-intolerant asthma (AIA) has not been investigated previously, despite the characteristic @Disease$ in AIA."	0
"Drugs that can lead to @Disease$ include non-steroidal anti-inflammatory drugs (NSAIDs) like diclofenac and ibuprofen, platelet inhibitors such as acetylsalicylic acid (ASS), @Chemical$ and prasugrel, as well as anticoagulants like vitamin-K antagonists, heparin or direct oral anticoagulants (DOAKs)."	0
